sample_id,status,reason,page_count,compile_seconds,source_path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,sha256_source,sha256_pdf,corpus_dir
randomlist_test_a667fddf,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/generic/randomlist/test.tex,randomlist,texlive_ctan_doc,math_short,display_math;minipage_boxes,medium,58,1712,b0d558e2c126f35de2c6d10bebc45c7afd3ec2eb463554e55a0893bc84c3fbde,,
libertinust1math_sample9_94b6e87c,accepted,accepted,1,0.940831958000004,/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample9.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2422,4b3b5e6a37b4823ddbd88c1a44fcf92e88a29cf97180af43d5acbe049eee0a47,3139e1a69923dfbe8c5de6bbb4d776fa5eda4e115b2a715f8c32ee482ffb9cfc,data/texlive_seed_simple/corpus/table/libertinust1math_sample9_94b6e87c
support_twain2_uppercase_9ae9d977,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2-uppercase.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,91,4167,fa2e24cd247478cefd4734f5fa37129c068f4e5d4d8e13b67ba1847ddae2bf3e,,
srbook_mem_testlight_f05a234b,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/srbook-mem/TestLight.tex,srbook-mem,texlive_ctan_doc,package_example,text_sectioning,short,25,1073,6fd8d31359b34eaa157b41c4a2fe121cfd9d7dea920dbe8e5767d602642f8354,,
moodle_test_numerical_6c8efd44,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_numerical.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,25,785,85d6ab7473d687c618795e83d939a58434a67a093fc577b0c602e024ba14568f,,
brushscr_sample_753f3bce,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/fonts/brushscr/sample.tex,brushscr,texlive_ctan_doc,math_short,custom_macros;display_math,medium,47,1845,19a8e7559e61561c1c5d42e673cf46244b984f8374fe1dfa73e3e5a02c5589cf,,
libertinust1math_sample3_4c0139d2,accepted,accepted,1,0.8780507919999962,/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample3.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2414,8b01a5cf5f7604b2b8ff501a4078ed526ffe8806d2c300cd6d12682ada119f13,3769ecec6d0bff6c3156839844e59d79b22914d73fe14f007a18183956bf2fb6,data/texlive_seed_simple/corpus/table/libertinust1math_sample3_4c0139d2
support_twain2_nobonds_523824eb,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2-nobonds.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,89,4060,f72e22b30d99cd9cc1e58b315004a222660338a7e864ebdf8343849af96595e9,,
japanese_otf_jis2004_95abbf1d,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/jis2004.tex,japanese-otf,texlive_ctan_doc,package_example,custom_macros;fonts_symbols;inline_math,medium,45,3177,57c89e03836824b001d547bf5a2f823456c449185c5848cfcfa3fc33f0fb5f78,,
flowfram_sample_news_47cbea81,accepted,accepted,1,0.9384461669999951,/usr/local/texlive/2026/texmf-dist/doc/latex/flowfram/samples/sample-news.tex,flowfram,texlive_ctan_doc,compact_paper,figures_images;text_sectioning,medium,150,5579,4734a77b13e7d076bd2de923a1aeab1bc0fa75ec935ab7530c5dc6cfc1bd5b12,590a90498eefab1654872dc96cf7b640924840989cf436ba6e27dff6380ee632,data/texlive_seed_simple/corpus/compact_paper/flowfram_sample_news_47cbea81
